lat,lon,solar_cf,wind_cf
35.5,-77.5,0.16606326,0.2235849
35.5,-76.875,0.16633664,0.2816588
35.5,-76.25,0.16588166,0.29024857
35.5,-75.625,0.16516197,0.26396653
35.5,-75,0.16240956,0.17812876
35.5,-74.375,0.15707734,0.09784105
35.5,-73.75,0.15813312,0.108444534
35.5,-73.125,0.16168313,0.15720358
35.5,-72.5,0.16063045,0.15435646
35.5,-71.875,0.15715693,0.09373863
35.5,-71.25,0.15633054,0.06862855
35.5,-70.625,0.15617442,0.07339279
35.5,-70,0.15892325,0.07429675
35.5,-69.375,0.15976268,0.07223105
35.5,-68.75,0.16082187,0.08059537
35.5,-68.125,0.16066593,0.08230038
35.5,-67.5,0.16482365,0.150821
36,-125,0.13978422,0.17261128
36,-124.375,0.13662623,0.11764917
36,-123.75,0.1354019,0.103170834
36,-123.125,0.13795562,0.16525297
36,-122.5,0.13799778,0.24541816
36,-121.875,0.13752702,0.21718305
36,-121.25,0.1364613,0.18326993
36,-120.625,0.13891351,0.27067342
36,-120,0.13928919,0.36452264
36,-119.375,0.13725887,0.40899533
36,-118.75,0.13355732,0.4257217
36,-118.125,0.13088822,0.43219602
36,-117.5,0.12896846,0.4337318
36,-116.875,0.12727201,0.43269348
36,-116.25,0.12723638,0.43013978
36,-115.625,0.12662582,0.43100607
36,-115,0.12762572,0.43509066
36,-114.375,0.1279078,0.4363845
36,-113.75,0.12751663,0.44027722
36,-113.125,0.12737803,0.44233575
36,-112.5,0.12714644,0.44487444
36,-111.875,0.12649934,0.44526285
36,-111.25,0.12636992,0.44842327
36,-110.625,0.18186966,0.4718489
36,-110,0.1829113,0.4584689
36,-109.375,0.18554053,0.43519947
36,-108.75,0.18772663,0.40027538
36,-108.125,0.18779345,0.36313802
36,-107.5,0.19118282,0.24655695
36,-106.875,0.19134666,0.12719025
36,-106.25,0.1916941,0.12247412
36,-105.625,0.18882099,0.15052748
36,-105,0.18538667,0.07028778
36,-104.375,0.19767956,0.043452732
36,-103.75,0.20923255,0.09908578
36,-103.125,0.20812704,0.10144185
36,-102.5,0.20277357,0.09683201
36,-101.875,0.20143476,0.11829944
36,-101.25,0.20403978,0.15829097
36,-100.625,0.20057324,0.19382723
36,-100,0.19710295,0.14207022
36,-99.375,0.2003022,0.1285609
36,-98.75,0.20244566,0.14163849
36,-98.125,0.2044098,0.15047598
36,-97.5,0.20558132,0.13210854
36,-96.875,0.2061181,0.15420021
36,-96.25,0.20670196,0.19558576
36,-95.625,0.20738341,0.2251912
36,-95,0.20663282,0.21085805
36,-94.375,0.20707372,0.23824184
36,-93.75,0.2061803,0.20968954
36,-93.125,0.2087337,0.23701492
36,-92.5,0.20562655,0.14971462
36,-91.875,0.20652455,0.13455859
36,-91.25,0.20819856,0.14621545
36,-90.625,0.2063673,0.2285499
36,-90,0.20594108,0.30902833
36,-89.375,0.20465912,0.31208876
36,-88.75,0.2013294,0.33043945
36,-88.125,0.19909936,0.3456921
36,-87.5,0.19625582,0.34775233
36,-86.875,0.19412956,0.35764632
36,-86.25,0.19186758,0.36448783
36,-85.625,0.19014598,0.3699089
36,-85,0.18830317,0.37679395
36,-84.375,0.1848654,0.3432209
36,-83.75,0.18180235,0.36552668
36,-83.125,0.17869964,0.3562821
36,-82.5,0.17636769,0.3544188
36,-81.875,0.17275237,0.3490129
36,-81.25,0.16936937,0.30591467
36,-80.625,0.16538844,0.1872322
36,-80,0.16478072,0.15007241
36,-79.375,0.16359258,0.12459976
36,-78.75,0.16411741,0.114223085
36,-78.125,0.16172567,0.10905499
36,-77.5,0.16106458,0.10923009
36,-76.875,0.16367047,0.15599392
36,-76.25,0.16592939,0.2521786
36,-75.625,0.1662755,0.29487702
36,-75,0.1655719,0.29874808
36,-74.375,0.16335618,0.25741303
36,-73.75,0.15731047,0.12007219
36,-73.125,0.1573423,0.1135537
36,-72.5,0.16087438,0.18126653
36,-71.875,0.1597786,0.17092474
36,-71.25,0.15557678,0.100522205
36,-70.625,0.15421475,0.080277584
36,-70,0.15673839,0.07192557
36,-69.375,0.15934597,0.08791047
36,-68.75,0.15897703,0.08211896
36,-68.125,0.15621454,0.07801912
36,-67.5,0.15996024,0.08962807
36.5,-125,0.13882622,0.1092584
36.5,-124.375,0.14134029,0.16835152
36.5,-123.75,0.14111167,0.17542525
36.5,-123.125,0.13874015,0.12515959
36.5,-122.5,0.1359731,0.10109335
36.5,-121.875,0.13859195,0.16547307
36.5,-121.25,0.14005537,0.21066818
36.5,-120.625,0.1392133,0.21168485
36.5,-120,0.13864851,0.209514
36.5,-119.375,0.14179882,0.34382728
36.5,-118.75,0.14089519,0.4095321
36.5,-118.125,0.13798626,0.41265395
36.5,-117.5,0.13379967,0.42684802
36.5,-116.875,0.13046442,0.43688327
36.5,-116.25,0.1283659,0.43538955
36.5,-115.625,0.12632243,0.43311462
36.5,-115,0.12489921,0.43615696
36.5,-114.375,0.12579241,0.43908322
36.5,-113.75,0.1258952,0.44339767
36.5,-113.125,0.1260996,0.44627878
36.5,-112.5,0.12667905,0.45017195
36.5,-111.875,0.12699965,0.4557916
36.5,-111.25,0.1265099,0.4557145
36.5,-110.625,0.12647106,0.45927358
36.5,-110,0.17973956,0.4756646
36.5,-109.375,0.18135096,0.4599146
36.5,-108.75,0.1828365,0.43045592
36.5,-108.125,0.18489741,0.40630656
36.5,-107.5,0.18485801,0.31614968
36.5,-106.875,0.1876315,0.12424385
36.5,-106.25,0.18693471,0.0880954
36.5,-105.625,0.1883495,0.1599313
36.5,-105,0.18295299,0.16744865
36.5,-104.375,0.18621553,0.051248603
36.5,-103.75,0.19622003,0.022254523
36.5,-103.125,0.21309087,0.06997992
36.5,-102.5,0.20518813,0.051939875
36.5,-101.875,0.20072022,0.08479894
36.5,-101.25,0.20107715,0.15268612
36.5,-100.625,0.20364068,0.14701054
36.5,-100,0.19947001,0.14121804
36.5,-99.375,0.1950589,0.16196881
36.5,-98.75,0.19780979,0.18071058
36.5,-98.125,0.19998492,0.16173954
36.5,-97.5,0.19959606,0.12214302
36.5,-96.875,0.20218144,0.115193345
36.5,-96.25,0.20370366,0.17189468
36.5,-95.625,0.20601614,0.21705984
36.5,-95,0.20431398,0.21930559
36.5,-94.375,0.20339732,0.18667929
36.5,-93.75,0.20378824,0.19885132
36.5,-93.125,0.20231763,0.16889152
36.5,-92.5,0.20443177,0.19994494
36.5,-91.875,0.20421514,0.11899891
36.5,-91.25,0.20718819,0.15284218
36.5,-90.625,0.20904365,0.12811084
36.5,-90,0.20606452,0.23072839
36.5,-89.375,0.20503758,0.27632356
36.5,-88.75,0.20484969,0.35075396
36.5,-88.125,0.19941556,0.32872128
36.5,-87.5,0.19769911,0.33801207
36.5,-86.875,0.19373472,0.3564387
36.5,-86.25,0.19158657,0.35379967
36.5,-85.625,0.18965423,0.3636564
36.5,-85,0.18857889,0.3745271
36.5,-84.375,0.18683217,0.3714882
36.5,-83.75,0.18386677,0.35875633
36.5,-83.125,0.18021159,0.34910965
36.5,-82.5,0.17810774,0.34707615
36.5,-81.875,0.17547634,0.34766358
36.5,-81.25,0.17229705,0.34511495
36.5,-80.625,0.16940007,0.32556677
36.5,-80,0.16771682,0.2779863
36.5,-79.375,0.16787128,0.22419965
36.5,-78.75,0.16790372,0.19187278
36.5,-78.125,0.16483626,0.13772258
36.5,-77.5,0.16114752,0.11113352
36.5,-76.875,0.16196848,0.11768456
36.5,-76.25,0.16061129,0.115051955
36.5,-75.625,0.1642513,0.1870134
36.5,-75,0.16615106,0.28096652
36.5,-74.375,0.16545592,0.31154546
36.5,-73.75,0.16403079,0.27712595
36.5,-73.125,0.16021776,0.16492033
36.5,-72.5,0.16002606,0.15046985
36.5,-71.875,0.16067924,0.19148871
36.5,-71.25,0.15939857,0.18105124
36.5,-70.625,0.1556202,0.11418203
36.5,-70,0.15388727,0.10024245
36.5,-69.375,0.152193,0.07582894
36.5,-68.75,0.15318033,0.076846644
36.5,-68.125,0.15411687,0.07783092
36.5,-67.5,0.15880956,0.10463318
37,-125,0.13526683,0.106888525
37,-124.375,0.13698083,0.09987792
37,-123.75,0.13971089,0.11676573
37,-123.125,0.13986473,0.11656942
37,-122.5,0.14101624,0.123935506
37,-121.875,0.13977124,0.11387772
37,-121.25,0.13635747,0.102948695
37,-120.625,0.13943392,0.13410556
37,-120,0.14145462,0.23052785
37,-119.375,0.14218351,0.29928496
37,-118.75,0.14356661,0.3712026
37,-118.125,0.14354283,0.38920188
37,-117.5,0.14106236,0.41385555
37,-116.875,0.13720766,0.4300421
37,-116.25,0.13250639,0.43188468
37,-115.625,0.12982136,0.43703464
37,-115,0.12736781,0.43686217
37,-114.375,0.12558474,0.4379057
37,-113.75,0.12482541,0.44231883
37,-113.125,0.12480079,0.4474167
37,-112.5,0.12515962,0.45107663
37,-111.875,0.12593669,0.45756552
37,-111.25,0.12507078,0.46199843
37,-110.625,0.12561288,0.46434185
37,-110,0.12678635,0.46832526
37,-109.375,0.17788923,0.44980732
37,-108.75,0.17984316,0.46203116
37,-108.125,0.18089204,0.43270063
37,-107.5,0.18120618,0.39399436
37,-106.875,0.1840359,0.2799473
37,-106.25,0.18181431,0.09090699
37,-105.625,0.18444838,0.12898283
37,-105,0.18390827,0.19215901
37,-104.375,0.18014282,0.109255336
37,-103.75,0.18872425,0.031773724
37,-103.125,0.20958255,0.056803823
37,-102.5,0.21025106,0.050504953
37,-101.875,0.20294736,0.06968154
37,-101.25,0.2019316,0.15055884
37,-100.625,0.20185095,0.18508448
37,-100,0.20178671,0.13998438
37,-99.375,0.19837672,0.11762168
37,-98.75,0.19581397,0.1702581
37,-98.125,0.19606382,0.17456172
37,-97.5,0.19749993,0.17626059
37,-96.875,0.19809057,0.17461185
37,-96.25,0.19958821,0.1541417
37,-95.625,0.19864291,0.13033557
37,-95,0.19990852,0.16342792
37,-94.375,0.20058623,0.16889782
37,-93.75,0.19935726,0.15747833
37,-93.125,0.2004801,0.15899833
37,-92.5,0.20135696,0.15154827
37,-91.875,0.19948278,0.1085485
37,-91.25,0.20657682,0.107949644
37,-90.625,0.20393118,0.14795825
37,-90,0.2103357,0.1475434
37,-89.375,0.20668104,0.24361856
37,-88.75,0.2025212,0.2840618
37,-88.125,0.20260055,0.35674584
37,-87.5,0.19804299,0.36006263
37,-86.875,0.19553083,0.3651339
37,-86.25,0.19130534,0.3535447
37,-85.625,0.18913753,0.34869516
37,-85,0.18725331,0.3506957
37,-84.375,0.18654768,0.34808937
37,-83.75,0.18498285,0.34259993
37,-83.125,0.182643,0.33732963
37,-82.5,0.18042009,0.33921537
37,-81.875,0.17809223,0.34644222
37,-81.25,0.17558801,0.3493019
37,-80.625,0.17268562,0.3426015
37,-80,0.16991612,0.33476254
37,-79.375,0.16865063,0.32406422
37,-78.75,0.16865292,0.31538123
37,-78.125,0.16822606,0.30257216
37,-77.5,0.16571447,0.2081998
37,-76.875,0.16422443,0.16003254
37,-76.25,0.16263038,0.13665555
37,-75.625,0.15878956,0.106970936
37,-75,0.15872237,0.116812184
37,-74.375,0.16335298,0.20846085
37,-73.75,0.16391109,0.27441946
37,-73.125,0.16273971,0.25188372
37,-72.5,0.16276862,0.23379721
37,-71.875,0.16126186,0.19240578
37,-71.25,0.15982611,0.17976029
37,-70.625,0.15904929,0.18438874
37,-70,0.15775184,0.16561621
37,-69.375,0.1562299,0.1346336
37,-68.75,0.15249856,0.09303105
37,-68.125,0.15197611,0.08892592
37,-67.5,0.15003723,0.08099768
37.5,-125,0.13204989,0.08237856
37.5,-124.375,0.13427536,0.082554094
37.5,-123.75,0.13537845,0.09585016
37.5,-123.125,0.13764216,0.09135877
37.5,-122.5,0.13748036,0.089311
37.5,-121.875,0.13758336,0.08124798
37.5,-121.25,0.13785149,0.09019891
37.5,-120.625,0.13578911,0.091129825
37.5,-120,0.1357823,0.087543696
37.5,-119.375,0.14009835,0.15557198
37.5,-118.75,0.14392853,0.30413926
37.5,-118.125,0.14615841,0.38444045
37.5,-117.5,0.14466429,0.40459287
37.5,-116.875,0.1431073,0.41028702
37.5,-116.25,0.1403584,0.41970012
37.5,-115.625,0.13642363,0.4196486
37.5,-115,0.13279854,0.433925
37.5,-114.375,0.12982276,0.4422276
37.5,-113.75,0.12728569,0.44216976
37.5,-113.125,0.12486685,0.446935
37.5,-112.5,0.12360103,0.4515055
37.5,-111.875,0.123529196,0.45628577
37.5,-111.25,0.1239204,0.46504843
37.5,-110.625,0.12424099,0.46710956
37.5,-110,0.12380988,0.4712714
37.5,-109.375,0.12475034,0.47347078
37.5,-108.75,0.17624044,0.45245278
37.5,-108.125,0.17746648,0.46900338
37.5,-107.5,0.1784937,0.44380355
37.5,-106.875,0.17912427,0.3804038
37.5,-106.25,0.1829823,0.21827586
37.5,-105.625,0.181931,0.14019516
37.5,-105,0.18138066,0.16396408
37.5,-104.375,0.17891052,0.13240315
37.5,-103.75,0.1822334,0.062230274
37.5,-103.125,0.19516066,0.046845384
37.5,-102.5,0.21406473,0.11603707
37.5,-101.875,0.20747851,0.062026247
37.5,-101.25,0.2043795,0.13921304
37.5,-100.625,0.20373139,0.2133579
37.5,-100,0.20212868,0.19789086
37.5,-99.375,0.20028132,0.16378726
37.5,-98.75,0.19794689,0.16997199
37.5,-98.125,0.19733487,0.21143045
37.5,-97.5,0.19582711,0.21632524
37.5,-96.875,0.19532906,0.15660988
37.5,-96.25,0.19867752,0.17181431
37.5,-95.625,0.1981674,0.18677306
37.5,-95,0.19660765,0.14009088
37.5,-94.375,0.19751605,0.12639906
37.5,-93.75,0.19797948,0.15253063
37.5,-93.125,0.19759439,0.17086612
37.5,-92.5,0.19605173,0.13967498
37.5,-91.875,0.20363681,0.11647503
37.5,-91.25,0.20094201,0.07826077
37.5,-90.625,0.20963824,0.10887382
37.5,-90,0.2073131,0.18060482
37.5,-89.375,0.20799577,0.14681014
37.5,-88.75,0.20460005,0.26413697
37.5,-88.125,0.20000476,0.3229261
37.5,-87.5,0.19856636,0.32983035
37.5,-86.875,0.19674873,0.34687737
37.5,-86.25,0.19456655,0.3631108
37.5,-85.625,0.18954416,0.34468576
37.5,-85,0.18713275,0.34118244
37.5,-84.375,0.18506017,0.34792224
37.5,-83.75,0.18462376,0.35417193
37.5,-83.125,0.1842753,0.35863978
37.5,-82.5,0.18220545,0.35402948
37.5,-81.875,0.17949872,0.34836948
37.5,-81.25,0.17725736,0.35174572
37.5,-80.625,0.1762475,0.35493246
37.5,-80,0.17380165,0.3465488
37.5,-79.375,0.17070654,0.33726245
37.5,-78.75,0.16847166,0.3302261
37.5,-78.125,0.16741024,0.32686767
37.5,-77.5,0.16672654,0.3274854
37.5,-76.875,0.16464674,0.2240344
37.5,-76.25,0.1619725,0.14728251
37.5,-75.625,0.15992007,0.12246481
37.5,-75,0.15771753,0.11328099
37.5,-74.375,0.15683313,0.115339264
37.5,-73.75,0.16167992,0.19852076
37.5,-73.125,0.16069463,0.2195606
37.5,-72.5,0.1608342,0.22772731
37.5,-71.875,0.16197817,0.26991463
37.5,-71.25,0.16106409,0.2316582
37.5,-70.625,0.15796016,0.18056966
37.5,-70,0.15602218,0.1613971
37.5,-69.375,0.1569662,0.17767553
37.5,-68.75,0.15503007,0.15051547
37.5,-68.125,0.15546656,0.14879104
37.5,-67.5,0.15061322,0.09973934
38,-125,0.13291813,0.08741947
38,-124.375,0.13309357,0.08509194
38,-123.75,0.13311128,0.08684566
38,-123.125,0.13433176,0.09931543
38,-122.5,0.13793443,0.088824436
38,-121.875,0.13791932,0.081073545
38,-121.25,0.13840196,0.07167582
38,-120.625,0.13781714,0.07566295
38,-120,0.13707595,0.07902252
38,-119.375,0.13991,0.102810085
38,-118.75,0.13970098,0.11817154
38,-118.125,0.14412926,0.2593494
38,-117.5,0.14782883,0.38501668
38,-116.875,0.14627746,0.3975896
38,-116.25,0.14506306,0.4067119
38,-115.625,0.14275187,0.41283315
38,-115,0.13901553,0.4250348
38,-114.375,0.13564579,0.4251724
38,-113.75,0.13286106,0.43755987
38,-113.125,0.13001244,0.44285354
38,-112.5,0.12728405,0.4488847
38,-111.875,0.12473168,0.45148346
38,-111.25,0.124084696,0.45738828
38,-110.625,0.123771176,0.46458548
38,-110,0.12330321,0.46942094
38,-109.375,0.12383881,0.47297496
38,-108.75,0.124536805,0.47440654
38,-108.125,0.17380208,0.45980427
38,-107.5,0.17534992,0.45314768
38,-106.875,0.17590858,0.45431322
38,-106.25,0.17806041,0.3458802
38,-105.625,0.17871112,0.16092554
38,-105,0.18013811,0.21902257
38,-104.375,0.17676587,0.1476087
38,-103.75,0.175775,0.08285798
38,-103.125,0.1855815,0.06510175
38,-102.5,0.20467605,0.102192275
38,-101.875,0.2069174,0.13748233
38,-101.25,0.20098957,0.07967805
38,-100.625,0.20087379,0.14845929
38,-100,0.20003821,0.18018998
38,-99.375,0.19959673,0.16497485
38,-98.75,0.19700412,0.14937013
38,-98.125,0.1971048,0.1811958
38,-97.5,0.19699313,0.22115527
38,-96.875,0.19829263,0.25670215
38,-96.25,0.19769292,0.23302035
38,-95.625,0.19736052,0.15722531
38,-95,0.19878237,0.17753032
38,-94.375,0.19803639,0.17271858
38,-93.75,0.19651338,0.1483796
38,-93.125,0.197874,0.17437986
38,-92.5,0.19826628,0.1750848
38,-91.875,0.19791597,0.16587898
38,-91.25,0.19710708,0.105171666
38,-90.625,0.19932346,0.06969549
38,-90,0.20826511,0.14989905
38,-89.375,0.2072955,0.19110979
38,-88.75,0.20492929,0.14439765
38,-88.125,0.20068653,0.2530157
38,-87.5,0.19591855,0.2599821
38,-86.875,0.19545776,0.2727729
38,-86.25,0.1936841,0.30490607
38,-85.625,0.19223447,0.31827897
38,-85,0.1885491,0.32715565
38,-84.375,0.18641427,0.3394806
38,-83.75,0.18416965,0.35273966
38,-83.125,0.1824525,0.36130038
38,-82.5,0.1816477,0.3666818
38,-81.875,0.18003567,0.36635497
38,-81.25,0.17833103,0.36150432
38,-80.625,0.17614816,0.36093244
38,-80,0.17553926,0.35875887
38,-79.375,0.17348485,0.3508734
38,-78.75,0.1705857,0.3430366
38,-78.125,0.16784495,0.33343586
38,-77.5,0.16597314,0.31434754
38,-76.875,0.16329923,0.2537902
38,-76.25,0.15893543,0.15104581
38,-75.625,0.15807629,0.12551646
38,-75,0.1569881,0.116348855
38,-74.375,0.15671891,0.118967764
38,-73.75,0.15706153,0.12792122
38,-73.125,0.16088496,0.22024544
38,-72.5,0.1609049,0.28261617
38,-71.875,0.16110791,0.29447925
38,-71.25,0.16113248,0.29717365
38,-70.625,0.16029476,0.2829705
38,-70,0.15702538,0.1964475
38,-69.375,0.15235405,0.123086296
38,-68.75,0.15643536,0.19492279
38,-68.125,0.1557636,0.19356859
38,-67.5,0.15622105,0.19715357
38.5,-125,0.13739708,0.1310373
38.5,-124.375,0.13315384,0.088608816
38.5,-123.75,0.13228975,0.08114283
38.5,-123.125,0.13264258,0.08714857
38.5,-122.5,0.13428096,0.09550607
38.5,-121.875,0.13600731,0.101181075
38.5,-121.25,0.13898644,0.09050675
38.5,-120.625,0.14136079,0.0904659
38.5,-120,0.14064087,0.08634364
38.5,-119.375,0.13853714,0.08015364
38.5,-118.75,0.13878523,0.08845177
38.5,-118.125,0.14021923,0.10846072
38.5,-117.5,0.14502952,0.24798267
38.5,-116.875,0.14634174,0.34509212
38.5,-116.25,0.14721382,0.38203716
38.5,-115.625,0.14639711,0.40502372
38.5,-115,0.14444259,0.41068196
38.5,-114.375,0.14133184,0.41899
38.5,-113.75,0.13840653,0.41591445
38.5,-113.125,0.13565421,0.42715907
38.5,-112.5,0.1332026,0.4368212
38.5,-111.875,0.13081308,0.44542426
38.5,-111.25,0.12885857,0.4460788
38.5,-110.625,0.1276762,0.4512045
38.5,-110,0.1258874,0.45348662
38.5,-109.375,0.12481861,0.46019548
38.5,-108.75,0.1251801,0.46344692
38.5,-108.125,0.12556285,0.46994004
38.5,-107.5,0.169886,0.46634084
38.5,-106.875,0.17226677,0.46120894
38.5,-106.25,0.174608,0.43007767
38.5,-105.625,0.1738189,0.2035861
38.5,-105,0.17422114,0.12618813
38.5,-104.375,0.17750585,0.1855783
38.5,-103.75,0.17194754,0.12598607
38.5,-103.125,0.1752712,0.09608681
38.5,-102.5,0.1882478,0.09335555
38.5,-101.875,0.20155087,0.12042275
38.5,-101.25,0.196543,0.08920903
38.5,-100.625,0.19545223,0.11139912
38.5,-100,0.19863859,0.1556275
38.5,-99.375,0.19993061,0.16722147
38.5,-98.75,0.1982711,0.16213633
38.5,-98.125,0.19594087,0.14204209
38.5,-97.5,0.19511828,0.15715355
38.5,-96.875,0.1944514,0.18533367
38.5,-96.25,0.19352703,0.2002918
38.5,-95.625,0.19040993,0.18848637
38.5,-95,0.19034895,0.13184686
38.5,-94.375,0.1930894,0.12271547
38.5,-93.75,0.19643798,0.17233106
38.5,-93.125,0.19479603,0.1773535
38.5,-92.5,0.19409715,0.16765477
38.5,-91.875,0.19502318,0.15472159
38.5,-91.25,0.19435063,0.14553691
38.5,-90.625,0.19450702,0.11544805
38.5,-90,0.1915856,0.07788799
38.5,-89.375,0.20650095,0.15278023
38.5,-88.75,0.20438705,0.1811522
38.5,-88.125,0.20211037,0.17649776
38.5,-87.5,0.19687192,0.20732158
38.5,-86.875,0.19465213,0.21989731
38.5,-86.25,0.19499472,0.24609235
38.5,-85.625,0.19224471,0.27587882
38.5,-85,0.1912197,0.315927
38.5,-84.375,0.18838328,0.32345274
38.5,-83.75,0.185886,0.34037128
38.5,-83.125,0.18280642,0.34757906
38.5,-82.5,0.1806751,0.35125068
38.5,-81.875,0.17910396,0.35364544
38.5,-81.25,0.17785428,0.35800725
38.5,-80.625,0.17638265,0.35824883
38.5,-80,0.17486076,0.35730347
38.5,-79.375,0.17361876,0.3591469
38.5,-78.75,0.17134562,0.35628316
38.5,-78.125,0.16885972,0.34872404
38.5,-77.5,0.16652758,0.338277
38.5,-76.875,0.16476259,0.32350817
38.5,-76.25,0.16328254,0.29496136
38.5,-75.625,0.1613843,0.2306791
38.5,-75,0.16043255,0.2010665
38.5,-74.375,0.15567842,0.13138177
38.5,-73.75,0.15550588,0.12901017
38.5,-73.125,0.15807988,0.1647811
38.5,-72.5,0.15998448,0.25339118
38.5,-71.875,0.16048123,0.31373456
38.5,-71.25,0.160302,0.31555435
38.5,-70.625,0.16027813,0.30366945
38.5,-70,0.1591634,0.29259256
38.5,-69.375,0.15610766,0.20297241
38.5,-68.75,0.15483542,0.16155556
38.5,-68.125,0.15522097,0.19268443
38.5,-67.5,0.151206,0.12902415
39,-125,0.13534363,0.12275456
39,-124.375,0.13363795,0.10527946
39,-123.75,0.13327913,0.090411074
39,-123.125,0.1326547,0.08294147
39,-122.5,0.13262068,0.08287059
39,-121.875,0.13328634,0.09270365
39,-121.25,0.13526052,0.10622612
39,-120.625,0.13752018,0.10693179
39,-120,0.14226389,0.1103667
39,-119.375,0.14514004,0.10990515
39,-118.75,0.14074036,0.09385251
39,-118.125,0.14169362,0.11234434
39,-117.5,0.14214066,0.13567358
39,-116.875,0.14443704,0.23262857
39,-116.25,0.14496443,0.30887416
39,-115.625,0.1461207,0.36334378
39,-115,0.14715876,0.39804962
39,-114.375,0.14572099,0.40891397
39,-113.75,0.14324793,0.40155408
39,-113.125,0.14042105,0.41487035
39,-112.5,0.13759634,0.42173693
39,-111.875,0.13509573,0.4296112
39,-111.25,0.13267258,0.43604732
39,-110.625,0.1318502,0.43903577
39,-110,0.13051923,0.44060877
39,-109.375,0.12932599,0.4444619
39,-108.75,0.1282739,0.45060217
39,-108.125,0.1275697,0.45166266
39,-107.5,0.12705788,0.4584959
39,-106.875,0.16656119,0.47357735
39,-106.25,0.16933787,0.45151484
39,-105.625,0.16735016,0.25691184
39,-105,0.16407883,0.063021705
39,-104.375,0.17181979,0.14029652
39,-103.75,0.1728406,0.16068058
39,-103.125,0.16723326,0.13007382
39,-102.5,0.17208333,0.08609407
39,-101.875,0.19011186,0.120055914
39,-101.25,0.1918683,0.12059439
39,-100.625,0.18727596,0.08832493
39,-100,0.19190732,0.12808324
39,-99.375,0.19514315,0.13341051
39,-98.75,0.19702964,0.14498848
39,-98.125,0.19608547,0.18185289
39,-97.5,0.19268027,0.16717933
39,-96.875,0.1941697,0.14996079
39,-96.25,0.19273067,0.14498389
39,-95.625,0.19100055,0.1693764
39,-95,0.1889665,0.19898288
39,-94.375,0.18613622,0.16956359
39,-93.75,0.18953273,0.123163745
39,-93.125,0.19025584,0.15899901
39,-92.5,0.19219033,0.17431177
39,-91.875,0.1916608,0.14860265
39,-91.25,0.1922781,0.1638732
39,-90.625,0.19091769,0.14948125
39,-90,0.18765712,0.09632809
39,-89.375,0.18596327,0.05518334
39,-88.75,0.19423683,0.07894195
39,-88.125,0.20698172,0.1818851
39,-87.5,0.20063712,0.2020827
39,-86.875,0.19444026,0.2012105
39,-86.25,0.19430652,0.24115218
39,-85.625,0.19411112,0.27410805
39,-85,0.19156963,0.30313733
39,-84.375,0.18988214,0.31633076
39,-83.75,0.18726656,0.3281212
39,-83.125,0.1849622,0.33774993
39,-82.5,0.18210895,0.3475249
39,-81.875,0.18002476,0.35105667
39,-81.25,0.17798461,0.35050702
39,-80.625,0.17612043,0.3469532
39,-80,0.17468177,0.34231994
39,-79.375,0.173073,0.34213167
39,-78.75,0.17144601,0.34953672
39,-78.125,0.16948561,0.34849134
39,-77.5,0.16693442,0.3445325
39,-76.875,0.16472696,0.33913034
39,-76.25,0.16335684,0.33002913
39,-75.625,0.16217338,0.31949195
39,-75,0.16132596,0.32724077
39,-74.375,0.15989709,0.2894059
39,-73.75,0.15739131,0.19891538
39,-73.125,0.15767196,0.19875611
39,-72.5,0.15869871,0.24814713
39,-71.875,0.15879644,0.30279952
39,-71.25,0.15895206,0.32512087
39,-70.625,0.15897541,0.3263067
39,-70,0.15870371,0.31585744
39,-69.375,0.15813166,0.30248553
39,-68.75,0.15555216,0.21071713
39,-68.125,0.15414599,0.17447096
39,-67.5,0.15431973,0.21404268
39.5,-125,0.13623065,0.14114332
39.5,-124.375,0.13441995,0.12787564
39.5,-123.75,0.1380189,0.18594621
39.5,-123.125,0.13499266,0.12450114
39.5,-122.5,0.13280833,0.095462136
39.5,-121.875,0.1322546,0.08715764
39.5,-121.25,0.1316817,0.09002381
39.5,-120.625,0.13282979,0.09565376
39.5,-120,0.13546805,0.11024171
39.5,-119.375,0.13949208,0.11240741
39.5,-118.75,0.14092793,0.096261576
39.5,-118.125,0.14156829,0.101504326
39.5,-117.5,0.14556783,0.18156682
39.5,-116.875,0.14511588,0.23915285
39.5,-116.25,0.14522308,0.26236975
39.5,-115.625,0.14447257,0.2882235
39.5,-115,0.14540094,0.34766942
39.5,-114.375,0.14520738,0.37980852
39.5,-113.75,0.14511254,0.40215394
39.5,-113.125,0.14383556,0.4027097
39.5,-112.5,0.14148532,0.41556865
39.5,-111.875,0.13918777,0.42396632
39.5,-111.25,0.13670146,0.43148926
39.5,-110.625,0.13472587,0.43642756
39.5,-110,0.13309252,0.44175085
39.5,-109.375,0.13269107,0.44218317
39.5,-108.75,0.1322503,0.44403312
39.5,-108.125,0.13143936,0.44538894
39.5,-107.5,0.13097215,0.4475551
39.5,-106.875,0.13028094,0.45149007
39.5,-106.25,0.16312477,0.47763053
39.5,-105.625,0.16523622,0.45082548
39.5,-105,0.16324967,0.12830915
39.5,-104.375,0.16122513,0.036191694
39.5,-103.75,0.17241746,0.14119212
39.5,-103.125,0.1683077,0.17813195
39.5,-102.5,0.1668001,0.10880287
39.5,-101.875,0.17247634,0.0865699
39.5,-101.25,0.18796875,0.12208315
39.5,-100.625,0.18634647,0.12274911
39.5,-100,0.18369013,0.11854694
39.5,-99.375,0.18465602,0.101842806
39.5,-98.75,0.18911844,0.119515255
