hour,EFS2020,EFS2030,EFS2040,EFS2050
1848,35331.781,38960.563,42886.543,47320.137
1849,33598.609,37048.285,40779.453,44993.41
1850,32423.908,35752.262,39351.371,43416.355
1851,31687.256,34939.641,38455.883,42427.227
1852,31226.154,34430.766,37895.004,41807.922
1853,31445.066,34672.363,38161.277,42102.031
1854,32162.533,35463.961,39033.34,43064.703
1855,33125.059,36526.168,40203.234,44355.137
1856,34154.488,37661.52,41453.98,45736.277
1857,36144.031,39856.266,43872.66,48407.98
1858,37829.594,41716.238,45923.316,50673.988
1859,39193.75,43221.328,47581.789,52505.418
1860,40456.41,44614.293,49116.629,54200.191
1861,41174.473,45405.965,49988.73,55163.262
1862,41598.879,45873.754,50503.703,55731.582
1863,41824.398,46122.172,50776.613,56031.793
1864,41984.043,46298.047,50970.164,56245.734
1865,42179.172,46513.191,51207.207,56507.711
1866,42156.242,46488.586,51180.988,56479.742
1867,43274.246,47723.023,52543.027,57986.031
1868,44704.773,49301.188,54281.285,59904.367
1869,43674.945,48165.148,53029.227,58521.066
1870,41132.836,45360.973,49939.477,55108.348
1871,37728.742,41605.496,45801.949,50539.941
1872,34945.898,38535.566,42419.945,46805.758
1873,33223.23,36635.207,40326.418,44494.523
1874,32284.18,35599.004,39184.285,43232.852
1875,31962.693,35244.523,38793.926,42802.023
1876,32491.279,35828.074,39437.477,43513.109
1877,34716.078,38283.621,42144.32,46503.129
1878,38935.703,42939.93,47275.828,52170.133
1879,41191.703,45428.117,50015.57,55193.816
1880,40968.941,45181.59,49742.922,54892.652
1881,41925.879,46237.281,50906.219,56177.539
1882,43256.332,47705.18,52523.289,57962.383
1883,44388.438,48954.863,53901.133,59483.883
1884,45224.684,49878.152,54919.434,60608.625
1885,45999.441,50733.289,55862.715,61651.234
1886,46357.75,51128.699,56299.168,62134.266
1887,46549.41,51340.398,56532.781,62392.156
1888,46457.305,51238.789,56421.145,62269.102
1889,46087.613,50830.301,55970.289,61771.027
1890,45638.758,50334.668,55423.98,61168.563
1891,45832.023,50546.656,55656.969,61427.676
1892,46343.328,51108.668,56273.125,62106.375
1893,44672.633,49264.566,54239.746,59859.93
1894,41456.91,45716.461,50329.348,55540.191
1895,37722.695,41596.113,45788.18,50524.395
1896,35112.023,38716.113,42614.742,47019.672
1897,33202.48,36608.52,40291.191,44453.113
1898,32141.697,35437.902,39000.504,43027.023
1899,31684.355,34933.074,38443.563,42411.578
1900,32010.029,35291.895,38838.238,42847.215
1901,33953.391,37436.758,41202.25,45458.145
1902,38030.781,41935.578,46159.398,50932.262
1903,40597.086,44766.488,49276.691,54371.941
1904,40339.559,44482.074,48963.281,54026.219
1905,40258.059,44391.633,48864.137,53918.086
1906,40360.801,44504.504,48989.109,54057.48
1907,40359.023,44501.902,48986.438,54055.324
1908,40189.109,44314.09,48779.461,53826.895
1909,40231.746,44360.887,48831.207,53884.438
1910,40327.715,44467.004,48948.91,54015.047
1911,40244.734,44375.742,48848.367,53903.395
1912,40306.988,44444.746,48924.449,53986.781
1913,40136.059,44256.293,48716.805,53757.535
1914,39992.695,44097.309,48540.25,53561.75
1915,40788.289,44974.781,49507.59,54631.836
1916,42064.465,46382.52,51057.836,56343.133
1917,40781.305,44966.484,49496.754,54618.363
1918,37956.801,41850.188,46062.168,50823.98
1919,34610.133,38157.633,41992.809,46329.355
1920,32331.674,35644.027,39223.09,43270.57
1921,31111.223,34297.914,37739.758,41631.785
1922,30424.01,33539.773,36904.047,40708.461
1923,30237.391,33334.156,36678.023,40459.602
1924,30792.623,33947.035,37353.633,41205.793
1925,33113.309,36508.129,40176.355,44323.566
1926,37738.605,41612.48,45802.008,50536.488
1927,40207.359,44335.789,48800.867,53845.395
1928,39470.902,43522.102,47903.434,52854.801
1929,39577.66,43639.73,48033.164,52998.195
1930,39863.703,43955.316,48381.063,53382.617
1931,39906.402,44002.703,48433.672,53440.77
1932,39748.066,43828.516,48242.223,53229.238
1933,39946.68,44048.41,48485.695,53498.793
1934,40016.582,44126.277,48572.41,53594.902
1935,40136.211,44258.828,48718.754,53756.113
1936,40273.891,44411.563,48887.816,53942.648
1937,40208.32,44338.773,48807.219,53853.242
1938,40005.559,44114.27,48559.199,53579.344
1939,40337.504,44480.098,48963.215,54028.262
1940,41926.508,46233.645,50895.465,56162.074
1941,40741.75,44925.805,49452.871,54567.461
1942,37898.57,41788.441,45995.004,50747.867
1943,34644.855,38198.285,42038.254,46377.363
1944,32313.627,35626.012,39203.195,43245.824
1945,31079.947,34264.859,37703.285,41589.426
1946,30355.666,33466.125,36823.414,40617.793
1947,30239.121,33337.84,36682.063,40461.246
1948,30870.736,34035.004,37450.648,41310.215
1949,33250.578,36661.602,40345.813,44507.762
1950,38065.988,41975.516,46202.277,50975.594
1951,40346.254,44490.609,48971.855,54031.746
1952,39690.336,43766.32,48173.316,53150.453
1953,39955.43,44059.449,48497.531,53509.043
1954,40538.168,44703.418,49209.289,54297.43
1955,40798.621,44991.477,49528.066,54650.602
1956,40940.555,45148.953,49703.527,54845.926
1957,41273.543,45516.914,50110.547,55297.223
1958,41565.945,45840.129,50467.801,55692.5
1959,42089.18,46417.992,51105.688,56397.691
1960,42580.527,46960.785,51704.57,57059.238
1961,42501.863,46873.863,51608.59,56952.695
1962,42044.941,46369.199,51051.773,56337.352
1963,42056.695,46380.934,51064.234,56352.84
1964,43432.008,47897.73,52734.551,58196.98
1965,41992.965,46308.82,50981.723,56259.426
1966,38894.098,42889.152,47212.367,52095.816
1967,35296.523,38919.871,42837.891,47263.82
1968,32789.895,36154.086,39789.785,43897.27
1969,31370.961,34588.238,38063.887,41990.98
1970,30608.213,33746.363,37135.25,40964.348
1971,30471.193,33595.395,36968.898,40780.473
1972,31008.889,34188.66,37622.309,41501.586
1973,33278.203,36693.195,40382.969,44550.758
1974,37841.223,41728.465,45931.625,50677.578
1975,39972.137,44079.027,48519.91,53533.477
1976,39325.219,43364.039,47731.66,52664.258
1977,39518.531,43577.445,47967.918,52927.051
1978,40012.164,44122.75,48570.656,53594.875
1979,40326.625,44470.41,48955.273,54021.008
1980,40762.363,44951.555,49486.887,54609.609
1981,41683.09,45968.035,50608.762,55850.324
1982,42590.184,46969.555,51713.426,57070.723
1983,43562.918,48043.563,52897.965,58379.215
1984,44377.289,48942.277,53888.77,59473.422
1985,44372.918,48937.598,53883.602,59467.156
1986,43448.508,47916.957,52757.996,58223.496
1987,42426.961,46789.23,51515.129,56852.395
1988,43061.301,47488.84,52285.465,57703.035
1989,41439.754,45699.258,50312.289,55522.723
1990,39007.355,43015.289,47354.055,52254.836
1991,36011,39709.008,43710.129,48230.09
1992,33370.098,36795.07,40498.82,44683.223
1993,31604.842,34847.539,38352.77,42313.098
1994,30494.381,33622.094,37001.906,40820.93
1995,29959.246,33031.297,36350.387,40101.184
1996,29886.705,32951.039,36261.32,40001.977
1997,30596.564,33734.156,37123.758,40953.766
1998,32118.223,35413.195,38973.73,42996.293
1999,33539.453,36981.816,40701.801,44902.98
2000,34891.898,38473.82,42346.289,46719.93
2001,36469.578,40214.473,44264.363,48838.207
2002,37827.266,41713.414,45918.395,50667.32
2003,38767.895,42752.125,47064.473,51934.055
2004,39548.887,43614.445,48015.762,52985.586
2005,40500.852,44665.156,49174.207,54265.082
2006,41632.691,45914.402,50551.504,55786.41
2007,42984.82,47406.73,52196.246,57602.348
2008,44242.922,48795.133,53726.156,59291.09
2009,44885.699,49504.57,54507.637,60153.258
2010,44374.391,48940.078,53885.094,59465.441
2011,43332.094,47789.785,52617.895,58067.805
2012,43859.656,48371.316,53258.504,58776.035
2013,42264.68,46611.098,51318.262,56632.676
2014,39751.086,43837.906,48262.582,53258.324
2015,36708.453,40480.676,44562.992,49172.73
2016,33953.996,37441.434,41213.805,45474.027
2017,32096.904,35392.363,38955.828,42980.531
2018,30853.824,34020.852,37444.383,41311.27
2019,30074.828,33161.262,36496.973,40264.793
2020,29722.438,32772.27,36067.84,39790.441
2021,29856.342,32919.645,36229.422,39968.215
2022,30646.514,33791.195,37189.141,41027.414
2023,31288.816,34499.641,37968.688,41886.309
2024,32827.191,36196.703,39838.84,43952.004
2025,34911.609,38496.789,42374.02,46752.309
2026,36842.809,40628.965,44725.508,49350.434
2027,38670.668,42647.133,46951.289,51809.707
2028,40516.824,44684.848,49197.609,54290.324
2029,42287.246,46638.645,51350.93,56668.043
2030,43981.973,48508.852,53412.16,58944.277
2031,45506.699,50191.512,55266.891,60992.656
2032,46760.441,51574.672,56790.895,62675.484
2033,47395.492,52275.016,57561.758,63525.734
2034,46947.883,51780.84,57016.785,62923.867
2035,46084.289,50827.379,55966.762,61766.969
2036,46906.004,51733.289,56964.48,62869.227
2037,45094.332,49733.879,54760.445,60434.742
2038,41482.82,45749.121,50369.34,55585.285
2039,37150.211,40968.52,45101.09,49767.176
2040,33910.961,37394.434,41162.57,45417.832
2041,31995.512,35280.77,38832.902,42844.59
2042,30868.59,34037.461,37462.719,41331.176
2043,30395.533,33515.637,36888.063,40696.953
2044,30778.189,33937.945,37353.527,41211.117
2045,32925.777,36308.234,39966.395,44097.055
2046,37238.988,41067.473,45210.895,49888.617
2047,39002.191,43011.883,47351.434,52250.609
2048,38958.266,42962.965,47297.359,52191.469
2049,40355.66,44505.102,48997.445,54069.809
2050,42066.691,46393.438,51078.797,56368.215
2051,43819.047,48327.672,53211.211,58723.629
2052,45464.211,50143.148,55212.457,60934.078
2053,47261.383,52125.926,57397.195,63346.457
2054,48654.133,53662.273,59089.914,65215.563
2055,49988.117,55134.23,60712.133,67006.953
2056,51198.797,56470.234,62184.289,68631.891
2057,51187.008,56456.984,62169.152,68614.367
2058,49921.906,55060.273,60628.98,66913.078
2059,48441.051,53425.262,58826.82,64924.32
2060,49014.695,54057.801,59523.23,65693.531
2061,46661.633,51461.02,56660.25,62530.273
2062,42472.184,46838.438,51565.996,56903.938
2063,38122.398,42039.613,46278.406,51064.438
2064,34879.078,38461.176,42335.047,46709.645
2065,32954.844,36338.184,39995.664,44126.082
2066,31877.031,35149.074,38685.301,42678.785
2067,31349.629,34567.289,38044.43,41971.445
2068,31626.727,34873.242,38382,42344.73
2069,33540.496,36985.398,40710.473,44917.004
2070,37819.801,41707.309,45913.855,50663.043
2071,39588.859,43658.527,48061.879,53032.637
2072,39324.16,43365.555,47737.98,52674.816
2073,40457.996,44616.801,49117.367,54198.824
2074,41903.066,46211.23,50875.148,56141.336
2075,43126.699,47560.375,52360.824,57781.746
2076,44093.871,48626.711,53534.809,59077.422
2077,45553.602,50236.496,55307.281,61033.398
2078,46858.031,51675.109,56891.375,62781.582
2079,47909.871,52835.355,58168.883,64191.117
2080,48773.34,53787.316,59217.055,65348.289
2081,48530.566,53519.441,58921.035,65019.711
2082,47592.375,52484.156,57779.641,63758.586
2083,46932.348,51755.805,56978.176,62875.949
2084,48203.418,53159.004,58526.414,64587.973
2085,46287.809,51045.707,56197.738,62015.891
2086,42484.488,46849.785,51574.832,56910.918
2087,38258.215,42187.414,46437.57,51237.238
2088,35222.613,38838.566,42747.895,47162.926
2089,33461.848,36896.258,40608.254,44800.578
2090,32349.502,35669.34,39256.902,43308.762
2091,31826.959,35093.082,38622.316,42608.125
2092,32096.943,35391.16,38950.996,42971.461
2093,34148.867,37655.93,41447.938,45730.012
2094,38465.68,42419.43,46697.23,51526.738
2095,40318.195,44463.121,48947.906,54010.277
2096,40054.863,44172.52,48628.68,53659.652
2097,41102.262,45327.031,49899.168,55061.828
2098,42289.301,46636.172,51341.191,56654.012
2099,43344.254,47799.469,52622.891,58070.258
2100,44374.836,48935.98,53874.516,59451.918
2101,45666.18,50360.043,55442.855,61183.77
2102,46422.574,51193.293,56358.98,62193.93
2103,47078.43,51916.137,57153.91,63070.457
2104,47549.289,52434.926,57724.004,63698.531
2105,47195.75,52044.297,57292.418,63220.723
2106,46282.727,51036.629,56181.52,61993.402
2107,45954.555,50675.469,55785.598,61558.215
2108,47004.977,51835.121,57065.016,62972.695
2109,45565.711,50247.508,55316.16,61041.816
2110,42158.84,46489.43,51175.742,56468.664
2111,38184.629,42105.277,46345.836,51135.48
2112,35245.867,38863.289,42774.082,47191.508
2113,33523.289,36963.133,40680.738,44880.234
2114,32435.182,35762.672,39357.988,43419.359
2115,31933.482,35209.441,38748.68,42746.484
2116,32219.611,35525.672,39097.617,43132.02
2117,34215.063,37728.215,41526.227,45815.332
2118,38583.598,42548.965,46838.961,51682.008
2119,40598.531,44771.883,49286.996,54383.172
2120,40428.738,44584.293,49080.398,54155.938
2121,41519.574,45787.445,50405.809,55619.941
2122,42864.578,47270.734,52039.641,57424.211
2123,43751.832,48248.754,53116.957,58614.637
2124,44534.406,49111.117,54066.125,59662.457
2125,45619.543,50307.273,55382.672,61115.609
2126,46401.043,51168.77,56330.375,62160.809
2127,47140.684,51984.434,57227.656,63149.965
2128,47707.988,52610.379,57916.664,63909.645
2129,47496.844,52377.848,57660.465,63626
2130,46498.453,51276.121,56446.09,62284.375
2131,46081.145,50815.941,55941.172,61730.188
2132,47231.758,52086.258,57342.809,63280.047
2133,45514.578,50191.586,55255.113,60974.582
2134,42236.621,46575.473,51271.098,56574.621
2135,38358.547,42297.375,46558.035,51370.273
2136,35476.203,39117.676,43054.961,47502.336
2137,33673.965,37129.68,40864.543,45082.852
2138,32772.652,36135.625,39769.766,43874.602
2139,32273.76,35585.273,39163.25,43204.445
2140,32489.496,35823.527,39426.098,43495.137
2141,34345.246,37871.57,41683.676,45988.863
2142,38610.023,42577.766,46870.172,51716.398
2143,40711.59,44896.25,49423.27,54533.063
2144,40742.734,44930.168,49460.695,54575.465
2145,41831.43,46131.395,50784.504,56037.984
2146,43353,47810.699,52635.895,58083.285
2147,44830.762,49441.699,54433.828,60069.035
2148,46478.824,51260.941,56439.68,62284.539
2149,48228.262,53191.469,58567.211,64633.805
2150,49632.504,54740.727,60273.086,66515.664
2151,50872.406,56108.816,61780.035,68178.695
2152,51728.656,57053.395,62819.816,69325.289
2153,51431.148,56725.105,62457.191,68923.172
2154,49895.129,55029.852,60588.371,66859.102
2155,48342.73,53316.625,58701.328,64777.328
2156,48585.883,53584.844,58997.957,65106.883
2157,46697.352,51500.715,56700.879,62569.895
2158,43871.574,48382.742,53265.234,58775.941
2159,40312.117,44454.938,48936.902,53996.531
2160,37173.813,40992.137,45121.152,49783.059
2161,34938.301,38525.477,42403.227,46782.031
2162,33342.066,36764.074,40462.059,44638.316
2163,32460.408,35791.328,39390.289,43455.125
2164,32111.6,35406.469,38966.273,42987.023
2165,32561.051,35902.797,39513.422,43590.945
2166,33830.742,37304.094,41057.816,45296.34
2167,35043.344,38642.695,42533.41,46925.453
2168,36630.746,40394.031,44463.598,49057.977
2169,38843.676,42834.965,47152.547,52027
2170,41180.215,45412.801,49993.242,55164.27
2171,43356.813,47814.531,52640.035,58087.098
2172,45585.512,50274,55350.633,61080.164
2173,47752.668,52665.484,57985.895,63989.551
2174,49863,54993.836,60551.074,66821.297
2175,51733.754,57058.086,62825,69330.828
2176,52885.785,58328.988,64224.512,70874.766
2177,53030.313,58488.27,64399.191,71066.773
2178,51706.23,57026.703,62787.738,69286.758
2179,49745,54862.258,60403.105,66655.414
2180,49516.824,54610.184,60126.113,66351.609
2181,47426.172,52303.68,57584.746,63545.23
2182,44421.449,48988.918,53932.668,59512.051
2183,41191.711,45425.82,50007.352,55178.16
2184,38160.645,42082.051,46323.766,51111.207
2185,35963.914,39658.48,43653.574,48163.063
2186,34399.59,37932.32,41751.004,46061.547
2187,33326.75,36748.613,40446.469,44620.855
2188,32789.598,36155.855,39793.543,43900.309
2189,32827.813,36198.16,39840.551,43952.629
2190,33512.223,36953.438,40672.879,44871.941
2191,34049.055,37545.977,41325.852,45592.352
2192,35681.676,39346.848,43310.004,47783.676
2193,38260.578,42191.855,46444.484,51244.711
2194,40970.445,45182.664,49741.313,54885.875
2195,43567.707,48049.16,52900.629,58374.328
2196,46174.859,50925.523,56069.535,61872.609
2197,48633.285,53637.867,59057.895,65171.766
2198,50697.852,55915.559,61567.168,67941.891
2199,52355.594,57744.418,63581.445,70164.586
2200,53518.945,59027.742,64994.711,71724.336
2201,53756.191,59288.891,65281.207,72039.172
2202,52677.508,58098.172,63968.348,70589.102
2203,51165.578,56429.883,62131.098,68562.711
2204,51563.73,56869.289,62616.559,69101.461
2205,49816.777,54942.094,60493.246,66756.859
2206,46159.73,50907.605,56048.355,61848.973
2207,41770.281,46064.945,50712.805,55957.344
2208,38358.719,42301.23,46566.188,51379.039
2209,36299.043,40028.777,44062.781,48615.387
2210,34974.629,38567.375,42452.469,46837.57
2211,34220.18,37734.859,41534.949,45824.348
2212,34571.488,38122.613,41962.496,46296.684
2213,36597.051,40358.359,44426.965,49018.5
2214,40696.41,44881.988,49412.254,54523.875
2215,42153.723,46489.07,51181.383,56475.91
2216,41944.508,46256.406,50923.156,56190.641
2217,43118.234,47550.16,52347.258,57762.695
2218,44738.504,49337.457,54316.047,59936.141
2219,46250.813,51005.891,56154.074,61965.168
2220,47756.652,52667.555,57984.867,63985.695
2221,49496.844,54588.422,60102.457,66324.078
2222,50985.266,56232.344,61915.129,68325.164
2223,52147.438,57516.855,63332.234,69889.469
2224,53070.117,58536.965,64457.742,71131.742
2225,52743.629,58177.973,64063.5,70696.633
2226,51350,56639.641,62367.836,68824.375
2227,50219.477,55391.418,60993.383,67310.281
2228,50953.23,56201.117,61886.57,68298.641
2229,49124.203,54182.484,59661.801,65841.875
2230,45261.234,49919.98,54964.43,60653.852
2231,40975.273,45190.379,49752.391,54898.59
2232,37785.039,41670.258,45873.676,50616.234
2233,35990.871,39690.207,43691.477,48206.633
2234,34895.496,38481.488,42359.34,46735.625
2235,34360.145,37890.805,41708.574,46017.254
2236,34671.094,38234.121,42086.996,46435.242
2237,36965.273,40766.652,44878.941,49518.898
2238,41440.629,45705.125,50320.941,55527.934
2239,43181.316,47624.813,52434.23,57859.617
2240,43234.805,47683.121,52497.965,57930.344
2241,44553.016,49137.844,54101.668,59702.051
2242,45937.074,50665.094,55784.805,61560.563
2243,47170.762,52026.5,57285.957,63219.258
2244,48405.344,53389.109,58788.375,64878.563
2245,49447.301,54538.688,60055.195,66277.414
2246,50189.004,55356.41,60956.078,67272.57
2247,50786.371,56015.09,61681.891,68074.18
2248,51077.047,56335.598,62035.43,68465.266
2249,50567.957,55773.652,61415.898,67780.773
2250,49347.176,54425.809,59929.375,66138.523
2251,48385.949,53364.262,58759.273,64848.07
